39.523,35.227,-0.077716,0.30038,-0.0060878
37.805,10.31,-0.047489,0.11996,-0.003113
15.466,42.96,-0.023427,0.063716,0.0027101
5.1552,52.411,-0.026682,0.057936,-0.00069433
24.058,7.7328,-0.078024,0.2172,-0.010748
25.776,28.354,-0.066931,0.1761,0.0027472
10.31,27.494,-0.043601,0.12192,0.013064
18.043,45.538,-0.033202,0.10042,-0.0054322
1.7184,33.509,-0.019984,0.045325,0.00070036
23.198,56.707,-0.0071314,0.075932,0.0068697
18.902,52.411,-0.055943,0.15428,-0.018298
18.902,45.538,-0.041395,0.12238,-0.0065391
8.592,27.494,-0.054688,0.15864,0.014448
28.354,49.834,-0.047012,0.11804,0.014503
4.296,26.635,-0.079294,0.25331,0.0059106
24.058,1.7184,-0.072962,0.18471,0.0082809
30.072,44.678,-0.058049,0.15973,-0.0030499
4.296,36.946,-0.02503,0.055371,0.0024887
26.635,57.566,-0.0064715,0.072607,-0.0068493
20.621,55.848,-0.033117,0.13135,0.0099833
20.621,7.7328,-0.05829,0.15934,-0.024221
29.213,27.494,-0.061682,0.16359,0.012559
30.072,56.707,-0.033407,0.13718,-0.017788
21.48,15.466,-0.032918,0.12073,0.0024619
6.0144,33.509,-0.028931,0.06825,0.0034076
35.227,46.397,-0.025789,0.062347,-0.00315
39.523,32.65,-0.072712,0.24187,-0.0099377
5.1552,29.213,-0.055656,0.1449,0.0066072
18.043,19.762,-0.052414,0.12972,0.021956
29.213,46.397,-0.064248,0.17681,0.0092104
16.325,13.747,-0.090936,0.24764,-0.0043976
37.805,29.213,-0.039456,0.086842,-0.0041233
7.7328,24.917,-0.064164,0.20169,-0.0022737
3.4368,1.7184,-0.066318,0.16408,0.0022207
34.368,12.888,-0.073045,0.21933,0.0040954
17.184,51.552,-0.064377,0.15866,-0.015566
0.8592,58.426,-0.028043,0.056128,0.0044256
20.621,46.397,-0.058123,0.16643,-0.015749
24.917,39.523,-0.046744,0.10211,-9.7556e-05
16.325,48.974,-0.043084,0.093926,-0.010442
27.494,2.5776,-0.073599,0.19731,-0.018378
2.5776,6.0144,-0.083353,0.26172,0.0036621
23.198,25.776,-0.083633,0.24123,-0.0019327
6.8736,43.819,-0.068017,0.18564,-0.012197
4.296,32.65,-0.025903,0.056353,0.00091175
19.762,11.17,-0.051735,0.13197,-0.028273
18.043,39.523,-0.054661,0.12801,0.019494
9.4512,52.411,-0.05333,0.12282,0.015641
16.325,18.902,-0.066266,0.16199,0.0071576
25.776,24.058,-0.088788,0.24947,-0.0027262
34.368,21.48,-0.034916,0.079724,-0.0043049
32.65,9.4512,-0.048833,0.11111,0.0076143
34.368,25.776,-0.027667,0.069864,-0.0016435
6.0144,42.101,-0.065209,0.16041,-0.012293
25.776,17.184,-0.018432,0.072802,-0.0032475
26.635,41.242,-0.065985,0.15623,-0.010474
11.17,56.707,-0.067772,0.18378,-0.0107
0.8592,23.198,-0.078408,0.24724,0.0048878
37.805,18.043,-0.065155,0.20286,-0.0062189
3.4368,54.989,-0.017587,0.04361,-0.0014921
16.325,6.8736,-0.027344,0.077211,-0.0031647
21.48,45.538,-0.069025,0.19865,-0.0071476
38.664,33.509,-0.078924,0.27577,-0.0053492
9.4512,48.115,-0.049702,0.12097,0.014434
32.65,16.325,-0.068579,0.22042,-0.0087103
10.31,29.213,-0.049593,0.11543,0.01828
18.043,18.043,-0.06384,0.17589,0.019166
18.043,36.086,-0.072936,0.19026,0.0051842
34.368,12.029,-0.066384,0.18527,0.0043701
12.888,23.198,-0.025917,0.073635,-0.0074821
24.917,27.494,-0.076442,0.21072,-0.0016488
20.621,54.989,-0.034266,0.13307,0.0031018
31.79,47.256,-0.045441,0.1103,0.0084417
14.606,57.566,-0.068312,0.20083,0.0007251
9.4512,5.1552,-0.047998,0.15235,0.0052209
6.8736,4.296,-0.071296,0.21459,0.00015465
17.184,41.242,-0.040958,0.094619,0.014303
38.664,48.115,-0.029586,0.064862,-0.0067948
10.31,18.902,-0.06093,0.14014,-0.019862
9.4512,38.664,-0.055076,0.12389,-0.019563
2.5776,33.509,-0.020514,0.04642,0.00066817
38.664,43.819,-0.016756,0.044085,-0.00086152
38.664,4.296,-0.0088742,0.041324,0.00084655
28.354,12.029,-0.034898,0.1004,0.012073
12.888,52.411,-0.075207,0.1829,0.0098322
10.31,47.256,-0.043985,0.11166,0.01038
26.635,0,-0.050262,0.12177,-0.010726
1.7184,21.48,-0.0639,0.16885,0.0029653
26.635,11.17,-0.03612,0.096205,0.0045674
18.902,41.242,-0.047683,0.11446,0.02307
26.635,6.0144,-0.087857,0.2599,-0.0013108
34.368,55.848,-0.069251,0.25188,-0.018063
25.776,30.931,-0.033496,0.088486,0.0019779
6.8736,28.354,-0.059733,0.16653,0.012971
26.635,6.8736,-0.083683,0.24225,0.0020076
33.509,0,-0.044097,0.12223,-0.010665
39.523,57.566,-0.066281,0.20591,-0.0098623
34.368,42.96,-0.02899,0.067857,-0.0019237
38.664,47.256,-0.023182,0.053783,-0.0061203
37.805,34.368,-0.081995,0.29426,-0.0047031
36.086,38.664,-0.055173,0.15757,-0.0087259
32.65,46.397,-0.038721,0.095693,0.0030541
18.043,0,-0.046981,0.13109,0.025703
30.931,7.7328,-0.053968,0.13565,0.010651
0.8592,38.664,-0.033866,0.065436,0.0061186
0,35.227,-0.017729,0.043872,0.0030977
5.1552,41.242,-0.060668,0.13899,-0.0068799
16.325,17.184,-0.0835,0.22918,0.0053973
6.8736,51.552,-0.03833,0.081886,0.0069823
11.17,15.466,-0.08281,0.21085,0.00030098
21.48,4.296,-0.072898,0.21216,0.010489
34.368,54.989,-0.073137,0.26482,-0.013576
26.635,56.707,-0.001416,0.072551,-0.0038651
16.325,31.79,-0.073042,0.16398,-0.01315
24.917,18.902,-0.039102,0.090305,0.0004694
4.296,50.693,-0.036829,0.078604,-0.0018663
18.902,42.96,-0.043659,0.11691,0.016534
26.635,21.48,-0.068439,0.16536,-0.01118
17.184,5.1552,-0.026619,0.089151,0.0019427
35.227,11.17,-0.058239,0.15402,0.0015149
21.48,19.762,-0.05022,0.1211,0.026354
28.354,2.5776,-0.06785,0.18223,-0.022055
9.4512,34.368,-0.060165,0.14504,0.0051487
21.48,43.819,-0.069924,0.19262,0.010191
39.523,19.762,-0.049428,0.11794,0.0020975
23.198,9.4512,-0.057389,0.1453,-0.017257
32.65,18.043,-0.0597,0.17602,-0.014655
28.354,0,-0.048979,0.12527,-0.021359
16.325,22.339,-0.029742,0.075919,0.0072343
4.296,13.747,-0.02225,0.053151,-0.0010292
36.086,36.086,-0.078235,0.26937,-0.0084288
8.592,22.339,-0.055009,0.14525,-0.018286
9.4512,21.48,-0.050824,0.1234,-0.020846
24.917,41.242,-0.069104,0.15996,0.00033499
32.65,54.989,-0.063774,0.22547,-0.010593
17.184,13.747,-0.083666,0.23402,-0.0080292
14.606,28.354,-0.035391,0.076852,-0.0019957
11.17,33.509,-0.076653,0.18077,0.010092
29.213,11.17,-0.045767,0.11619,0.016371
19.762,47.256,-0.048909,0.13598,-0.021576
12.029,33.509,-0.083444,0.19906,0.0078637
8.592,2.5776,-0.054482,0.1476,-0.014117
12.888,47.256,-0.030032,0.074667,0.0038862
35.227,53.27,-0.075328,0.25306,-0.0058222
20.621,25.776,-0.060985,0.17551,-0.0047066
28.354,38.664,-0.04085,0.10561,-0.013559
29.213,36.086,-0.035261,0.12204,-0.0039622
36.946,13.747,-0.080389,0.27736,-0.0017422
33.509,35.227,-0.074518,0.24248,-0.002715
36.946,31.79,-0.06678,0.19282,-0.00025446
16.325,12.029,-0.079126,0.18953,-0.0073889
4.296,39.523,-0.043964,0.088271,0.0007419
37.805,51.552,-0.064151,0.19168,-0.00664
12.888,54.13,-0.082918,0.22689,0.0047519
11.17,6.0144,-0.034002,0.10922,0.0096714
24.917,53.27,-0.0017326,0.065291,0.0016983
32.65,12.888,-0.066558,0.19022,0.0097556
24.917,54.989,0.0059109,0.065629,0.002344
4.296,54.989,-0.019091,0.048534,-0.0014245
26.635,30.931,-0.034753,0.092221,0.0058346
37.805,0.8592,-0.029432,0.081011,-0.00075544
25.776,41.242,-0.06813,0.15906,-0.0052709
11.17,57.566,-0.062963,0.16739,-0.01458
39.523,12.029,-0.066513,0.20517,-0.0095577
1.7184,57.566,-0.023107,0.047707,0.0027314
9.4512,20.621,-0.0526,0.1213,-0.021229
14.606,22.339,-0.027703,0.068456,-0.001738
30.072,10.31,-0.051987,0.12579,0.017801
6.0144,56.707,-0.028611,0.07017,-0.0027154
32.65,39.523,-0.049655,0.12493,-0.013152
31.79,25.776,-0.043998,0.11574,0.00047334
32.65,25.776,-0.037638,0.0968,-0.00037697
14.606,12.888,-0.09138,0.22554,0.0043257
33.509,44.678,-0.031511,0.080222,-0.0013639
13.747,29.213,-0.045561,0.092081,0.0027177
0.8592,40.382,-0.050378,0.10684,0.0057997
22.339,29.213,-0.054083,0.13683,-0.017038
7.7328,49.834,-0.049214,0.11035,0.012573
12.029,38.664,-0.064949,0.14907,-0.016019
10.31,39.523,-0.05441,0.12096,-0.020859
15.466,15.466,-0.097693,0.27568,-6.4061e-05
15.466,5.1552,-0.01861,0.068804,0.0026847
30.072,48.115,-0.054047,0.13425,0.015922
19.762,48.974,-0.047234,0.12234,-0.02709
24.058,2.5776,-0.08184,0.2176,0.0072863
